0 0.300979 0.00322586
1 0.390225 0.222207
2 0.813477 0.28703
3 -0.353956 0.453474
4 1.07976 0.364389
5 0.487101 0.436459
6 1.14183 0.522416
7 0.616866 0.333602
8 0.406401 0.41848
9 -0.14882 0.333781
10 0.592985 0.392569
11 -0.0307474 0.403387
12 0.726298 0.262457
13 0.0658316 0.274091
14 0.144836 0.238433
15 0.267579 0.234331
16 -0.0752915 0.413342
17 0.697359 0.361092
18 0.186548 0.368076
19 0.786719 0.39196
20 0.662378 0.328717
21 0.897313 0.239458
22 0.330301 0.361495
23 0.524736 0.20579
24 0.577341 0.272445
25 0.72303 0.26887
26 0.259618 0.310064
27 0.30409 0.370571
28 -0.287248 0.273472
29 0.460589 0.284513
30 0.142245 0.227386
31 0.565763 0.290665
32 0.783267 0.286739
33 0.646557 0.232298
34 -0.298232 0.260987
35 -0.0825632 0.379809
36 0.57081 0.299993
37 -0.523675 0.318787
38 0.71243 0.205541
39 0.144653 0.26413
40 -0.292493 0.228536
41 0.28751 0.276904
42 0.499725 0.253637
43 0.298011 0.203808
44 1.02037 0.339336
45 0.251732 0.323366
46 0.906174 0.308408
47 -0.0112017 0.315643
48 0.564706 0.251759
49 0.274526 0.283431
50 0.351902 0.240318
51 -0.0701872 0.269493
52 -0.412269 0.251745
53 0.684572 0.315865
54 -0.143744 0.303444
55 0.199393 0.259256
56 -0.171752 0.247523
57 0.0917742 0.288463
58 0.0587003 0.285442
59 0.165279 0.245447
60 0.53477 0.324463
61 1.08839 0.332214
62 0.514469 0.271923
63 0.153227 0.276398
64 0.381776 0.225303
65 0.556144 0.223036
66 0.376477 0.295709
67 0.274115 0.326703
68 0.408161 0.265367
69 0.612151 0.279666
70 0.303337 0.273033
71 -0.210136 0.256077
72 0.216161 0.255056
73 0.142099 0.274165
74 0.153576 0.272589
75 0.286298 0.235152
76 0.24333 0.188149
77 0.202158 0.321727
78 0.224213 0.243834
79 0.14326 0.20817
80 0.215766 0.285054
81 0.152407 0.292508
82 0.445599 0.31317
83 0.00370285 0.242068
84 0.297844 0.221669
85 0.309467 0.279376
86 0.351376 0.275703
87 0.40313 0.225618
88 -0.17377 0.35163
89 0.184556 0.268322
90 0.521222 0.267633
91 0.220745 0.231452
92 0.268514 0.258989
93 0.416913 0.239544
94 0.319574 0.249605
95 -0.107559 0.26323
96 0.537656 0.235044
97 0.251473 0.281805
98 0.610854 0.20204
99 0.500561 0.214926
100 0.495828 0.270892
101 0.442004 0.308057
102 0.195181 0.290227
103 0.519918 0.211357
104 0.637261 0.192959
105 0.199531 0.274961
106 -0.133794 0.36543
107 0.45873 0.211854
108 0.369366 0.237563
109 0.488151 0.287273
110 0.114343 0.270082
111 -0.0626508 0.233572
112 0.150037 0.296819
