0 0.308463 0.00531872
1 0.17549 0.201949
2 0.547545 0.145624
3 0.260771 0.266803
4 0.46486 0.210322
5 0.188262 0.254287
6 0.583076 0.178569
7 0.66405 0.162587
8 0.0815334 0.165639
9 0.196097 0.187911
10 0.304743 0.182168
11 0.0940649 0.20656
12 0.307342 0.169972
13 0.178447 0.159519
14 0.15373 0.212375
15 0.389361 0.17562
16 0.268622 0.163056
17 0.599433 0.168366
18 0.32392 0.199467
19 0.395543 0.143754
20 0.315216 0.152651
21 0.752259 0.161916
22 0.281263 0.139704
23 0.583219 0.149822
24 0.324384 0.212151
25 0.109875 0.14583
26 0.19652 0.164643
27 0.26473 0.148822
28 0.249534 0.158389
29 0.219485 0.192616
30 0.296099 0.127208
31 0.426071 0.14462
32 0.634875 0.111278
33 0.611239 0.132671
34 0.176343 0.142755
35 0.21728 0.174407
36 0.211606 0.154213
37 0.0731695 0.14806
38 0.393961 0.127222
39 0.284076 0.102867
40 0.0556282 0.146537
41 0.392439 0.156229
42 0.370683 0.147374
43 0.34084 0.167302
44 0.533851 0.149796
45 0.291004 0.127247
46 0.391016 0.190252
47 0.208015 0.146928
48 0.410006 0.141433
49 0.314532 0.144141
50 0.451533 0.172162
51 0.271473 0.149853
52 0.104226 0.149221
53 0.279312 0.144166
54 0.0763399 0.168593
55 0.213995 0.118646
56 0.161639 0.112716
57 0.273065 0.135705
58 0.132854 0.115491
59 0.189015 0.142658
60 0.469537 0.150904
61 0.252444 0.132742
62 0.5374 0.15448
63 0.494125 0.113515
64 0.365653 0.1232
65 0.467409 0.109917
66 0.144323 0.145638
67 0.373335 0.146561
68 0.401907 0.141668
69 0.398379 0.0952233
70 0.220973 0.137948
71 0.28623 0.0978859
72 0.317775 0.1121
73 0.289109 0.144993
74 0.320502 0.110855
75 0.210827 0.117249
76 0.228041 0.1383
77 0.160388 0.11478
78 0.259272 0.104759
79 0.412406 0.092442
80 0.253169 0.127079
81 0.382838 0.128177
82 0.543571 0.112356
83 0.330207 0.116109
84 0.455916 0.0959586
85 0.163121 0.125503
86 0.327343 0.133504
87 0.0920529 0.136817
88 0.555033 0.15104
89 0.31128 0.109619
90 0.216897 0.135992
91 0.0558483 0.0903995
92 0.112303 0.103935
93 0.257298 0.112632
94 0.571342 0.132825
95 0.271505 0.0786944
96 0.246595 0.0936524
97 0.293335 0.101261
98 0.491262 0.0990882
99 0.41938 0.12381
100 0.419026 0.120121
101 0.341403 0.184575
102 0.302715 0.10594
103 0.513662 0.10117
104 0.472264 0.132478
105 0.207603 0.121882
106 0.329911 0.133644
107 0.362237 0.135774
108 0.309782 0.0924714
109 0.372057 0.150018
110 0.267018 0.142921
111 0.0884126 0.164381
112 0.409516 0.101165
113 0.512889 0.112412
114 0.413313 0.116248
115 0.426745 0.109141
