0 -0.768425 0.00673145
1 -0.770628 0.00802861
2 -0.765861 0.00733825
3 -0.776648 0.00571165
4 -0.777825 0.00653893
5 -0.782464 0.005736
6 -0.787811 0.00660731
7 -0.791437 0.00667925
8 -0.797401 0.00578461
9 -0.80165 0.00700685
10 -0.792981 0.00701943
11 -0.786468 0.00671735
12 -0.791735 0.00549936
13 -0.789366 0.00744029
14 -0.79511 0.00479525
15 -0.795832 0.00520216
16 -0.786154 0.00571628
17 -0.782307 0.00659045
18 -0.782398 0.00671005
19 -0.7829 0.00753296
20 -0.784275 0.00601073
21 -0.779125 0.00598379
22 -0.77553 0.00422565
23 -0.771846 0.00490181
24 -0.770165 0.00408919
25 -0.772087 0.00571452
26 -0.769333 0.00611551
27 -0.770627 0.00652851
28 -0.774663 0.00492603
29 -0.780187 0.00571862
30 -0.778306 0.00376441
31 -0.781861 0.0045634
32 -0.781532 0.00432596
33 -0.776886 0.00328219
34 -0.782029 0.00484098
35 -0.786349 0.00526417
36 -0.781009 0.0057774
37 -0.785745 0.00555967
38 -0.783611 0.00578776
39 -0.779525 0.00641303
40 -0.780708 0.00607534
41 -0.791643 0.00648777
42 -0.794564 0.00503744
43 -0.795824 0.00558276
44 -0.791112 0.00463169
45 -0.784208 0.00445319
46 -0.788294 0.00400218
47 -0.78642 0.00398256
48 -0.783788 0.00417076
49 -0.782377 0.00425804
50 -0.783049 0.0039157
51 -0.787235 0.0033342
52 -0.781856 0.00428371
53 -0.783255 0.00463129
54 -0.789356 0.00395291
55 -0.787171 0.00447621
56 -0.788073 0.0042906
57 -0.789118 0.0038876
58 -0.791692 0.00364646
59 -0.787464 0.00421114
60 -0.784331 0.00428624
61 -0.782871 0.00445115
62 -0.778128 0.00483711
63 -0.788418 0.00450487
64 -0.78453 0.00596989
65 -0.78609 0.00564787
66 -0.789864 0.00384268
67 -0.78655 0.00391381
68 -0.787308 0.00459025
69 -0.789707 0.00510718
70 -0.78588 0.00513714
71 -0.79101 0.00527634
72 -0.794655 0.00378834
73 -0.79124 0.00385213
74 -0.793652 0.00440091
75 -0.791591 0.00440168
76 -0.790081 0.00528624
77 -0.786446 0.0039581
78 -0.787393 0.00348567
79 -0.782523 0.00345521
80 -0.781729 0.0043944
81 -0.781639 0.00479961
82 -0.785423 0.00555818
83 -0.785445 0.00439863
84 -0.786361 0.00451656
85 -0.78772 0.00505943
86 -0.788478 0.00444775
87 -0.782649 0.00558964
