1.81601 0
1.81813 0.0021246
1.81334 0.00494226
1.81359 0.00350346
1.81529 0.00320393
1.81189 0.00429164
1.81282 0.00374413
1.81779 0.00593538
1.82563 0.00942648
1.83106 0.010029
1.83409 0.00956396
1.83526 0.00880883
1.83646 0.00819089
1.83804 0.00774583
1.83902 0.00727806
1.83873 0.00681446
1.83921 0.00641954
1.83838 0.00610977
1.83528 0.00655771
1.8318 0.00712638
1.82935 0.00720988
1.82653 0.0074274
1.824 0.00753668
1.82143 0.00765968
1.82074 0.00737923
1.82222 0.00724356
1.82343 0.00707318
1.82334 0.00681648
1.82389 0.00660053
1.82544 0.00656308
1.82683 0.00649798
1.82808 0.0064132
1.82971 0.00642819
1.83102 0.00637126
1.83159 0.0062131
1.83076 0.00609496
1.83048 0.0059348
1.83056 0.00577704
1.82998 0.00565642
1.82919 0.00556953
1.82801 0.00555839
1.82719 0.00548669
1.82696 0.00536222
1.82603 0.00532184
1.82438 0.00545639
1.82335 0.00543482
1.82286 0.00534093
1.82231 0.00525698
1.82162 0.0051949
1.82111 0.00511558
1.82087 0.00502007
1.82068 0.00492599
1.82059 0.00483306
1.82096 0.00475728
1.82114 0.00467333
1.82113 0.00458913
1.82069 0.00452858
1.82063 0.00445023
1.82103 0.00439258
1.82173 0.00437379
1.8224 0.00435461
1.82264 0.00429037
1.82219 0.00424532
1.82131 0.00427164
1.8203 0.00432462
1.8194 0.00435332
1.81838 0.00440688
1.81753 0.00442355
1.81667 0.00444353
1.81538 0.00456609
1.81436 0.00461506
1.81369 0.00459965
1.81331 0.00455198
1.81345 0.00449218
1.81389 0.00445355
1.81421 0.00440654
1.81474 0.00438096
1.81578 0.00444698
1.81684 0.00451855
1.8179 0.00458586
1.81868 0.00459469
1.81916 0.00456371
1.8193 0.00451061
1.8194 0.00445762
1.81933 0.00440531
1.81936 0.00435383
1.81956 0.00430833
1.81993 0.00427526
1.8207 0.00429549
1.82168 0.00436069
1.82265 0.00441953
1.82334 0.00442481
1.82349 0.00437981
1.82287 0.00437693
1.82208 0.00440288
1.82162 0.00438142
1.82108 0.00436912
1.82071 0.00434018
1.82035 0.00431111
1.81976 0.00430848
