-6.62251 0
-6.61221 0.0103061
-6.62266 0.0120288
-6.62088 0.00868967
-6.62082 0.00673131
-6.61869 0.00589313
-6.62305 0.00661825
-6.62311 0.00573187
-6.62463 0.00527786
-6.62437 0.00472779
-6.62511 0.00434047
-6.62705 0.00441357
-6.62717 0.00406146
-6.62705 0.00376202
-6.62842 0.00376151
-6.62779 0.00357466
-6.62702 0.00344569
-6.62694 0.00324963
-6.62724 0.0030884
-6.62615 0.00312463
-6.62582 0.00299005
-6.62559 0.00286019
-6.6261 0.00278013
-6.62649 0.00268937
-6.6272 0.00267713
-6.62725 0.00257253
-6.62718 0.00247638
-6.62693 0.00239906
-6.6271 0.00232055
-6.62722 0.00224509
-6.62775 0.00223694
-6.62711 0.00225977
-6.62756 0.00223603
-6.62704 0.00223082
-6.62734 0.00218772
-6.62768 0.00215231
-6.62751 0.00210037
-6.62808 0.00212245
-6.62745 0.00216216
-6.6276 0.00211296
-6.62774 0.00206538
-6.62773 0.00201561
-6.62792 0.0019771
-6.62824 0.0019572
-6.62827 0.00191345
-6.62813 0.00187638
-6.62796 0.00184377
-6.62815 0.0018145
-6.6284 0.00179504
-6.62827 0.00176397
-6.62817 0.00173148
-6.62825 0.0016997
-6.62817 0.00166954
-6.62829 0.00164322
-6.62851 0.00162787
-6.62838 0.00160362
-6.62844 0.00157612
-6.62848 0.00154934
-6.62858 0.00152572
-6.62847 0.00150364
-6.62789 0.00159098
-6.62841 0.0016512
-6.62826 0.00163194
-6.62818 0.00160799
-6.62821 0.00158329
-6.62812 0.00156153
-6.62788 0.00155782
-6.6281 0.00155039
-6.62811 0.00152781
-6.62818 0.0015074
-6.62803 0.00149324
-6.62828 0.00149314
-6.62776 0.00156004
-6.62773 0.0015392
-6.62779 0.00151958
-6.62796 0.0015095
-6.62787 0.00149264
-6.62801 0.00148049
-6.62796 0.00146253
-6.62791 0.001445
-6.62812 0.00144254
-6.62819 0.00142622
-6.62796 0.00142729
-6.62807 0.00141464
-6.62775 0.00143332
-6.62806 0.00144934
-6.62802 0.00143317
-6.62785 0.00142677
-6.62776 0.00141322
-6.62811 0.0014407
-6.62809 0.00142498
-6.62811 0.00140953
-6.62805 0.00139569
-6.62799 0.00138201
-6.62801 0.0013675
-6.62822 0.00136934
-6.62828 0.00135645
-6.62843 0.00135189
-6.62849 0.00133932
-6.62858 0.00132908
