-3.35641 0
-3.35524 0.00116828
-3.35457 0.000948217
-3.3551 0.000856382
-3.35536 0.00070897
-3.35548 0.000592188
-3.3556 0.000515671
-3.35555 0.00044946
-3.3556 0.000399148
-3.35588 0.000451039
-3.35582 0.000411944
-3.35584 0.000376897
-3.35569 0.000379535
-3.35552 0.000391377
-3.3556 0.000373883
-3.35559 0.000349832
-3.35554 0.000332307
-3.35551 0.000314998
-3.3557 0.000353424
-3.35583 0.00036079
-3.35586 0.00034401
-3.35581 0.000331071
-3.35585 0.000318821
-3.35596 0.000323409
-3.35589 0.000318217
-3.35591 0.000306295
-3.35585 0.000299955
-3.35573 0.000313379
-3.35564 0.00031533
-3.35564 0.00030464
-3.35562 0.000295298
-3.35569 0.000292818
-3.35574 0.000289077
-3.35573 0.000280632
-3.35569 0.000276044
-3.35567 0.000269096
-3.35566 0.000261726
-3.35564 0.000255489
-3.35568 0.000251739
-3.35568 0.000245378
-3.35573 0.00024284
-3.35577 0.000241707
-3.35577 0.000236129
-3.35571 0.000238334
-3.3556 0.000256358
-3.35561 0.000250927
-3.35562 0.00024559
-3.35555 0.000249376
-3.35554 0.000244466
-3.35551 0.000241525
-3.35549 0.00023706
-3.35552 0.000234078
-3.35552 0.0002297
-3.35557 0.000232297
-3.35561 0.000231236
-3.35558 0.000229097
-3.35557 0.000225165
-3.35559 0.000221968
-3.35558 0.000218633
-3.35558 0.000214964
-3.35559 0.000211593
-3.35557 0.000208888
-3.35552 0.000211775
-3.35552 0.000208464
-3.35552 0.000205451
-3.35554 0.000202796
-3.3555 0.00020329
-3.35549 0.00020075
-3.35549 0.00019782
-3.35547 0.000195977
-3.35549 0.000194313
-3.35553 0.000196539
-3.35552 0.000194067
-3.35552 0.000191475
-3.35556 0.000193136
-3.35558 0.000192044
-3.3556 0.000190521
-3.35564 0.000192688
-3.35562 0.000191595
-3.35562 0.000189185
-3.35567 0.000192189
-3.35566 0.000189927
-3.35566 0.000187625
-3.35563 0.000188043
-3.3556 0.000187835
-3.3556 0.000185638
-3.35562 0.000184129
-3.35562 0.000182111
-3.35561 0.000180213
-3.35562 0.000178373
-3.35565 0.000178229
-3.3557 0.000183156
-3.3557 0.000181208
-3.35572 0.000180094
-3.3557 0.000179247
-3.35566 0.000182266
-3.35563 0.000182542
-3.35564 0.00018088
-3.35565 0.000179263
-3.35567 0.000178612
