           1    0.776786    0.776786           0
           2    0.776515     0.77665 0.000135588
           3     0.77475    0.776017 0.000638306
           4    0.778489    0.776635 0.000765313
           5    0.775203    0.776348 0.000658306
           6    0.777801    0.776591 0.000589541
           7    0.776342    0.776555  0.00049952
           8    0.775858    0.776468 0.000441275
           9    0.779738    0.776831 0.000532435
          10    0.778602    0.777008 0.000508061
          11    0.776908    0.776999 0.000459649
          12    0.776614    0.776967 0.000420825
          13    0.775548    0.776858 0.000402194
          14     0.77654    0.776835 0.000373053
          15    0.777889    0.776906 0.000354332
          16    0.775118    0.776794 0.000349772
          17    0.777231     0.77682 0.000329557
          18    0.777584    0.776862 0.000313598
          19    0.774983    0.776763 0.000312684
          20     0.77593    0.776721 0.000299547
