9.77995 0
9.43992 0.340022
9.62616 0.270598
9.72457 0.215163
9.82308 0.193604
9.84684 0.159851
9.99329 0.199253
10.013 0.173679
9.91908 0.179667
9.93476 0.161461
9.9723 0.150797
9.96128 0.138099
9.9611 0.127032
9.99138 0.121444
9.96099 0.117071
9.98775 0.112731
9.97589 0.106554
10.013 0.107096
10.0225 0.10175
10.0523 0.10101
10.0566 0.0961741
10.0473 0.0921668
10.027 0.0903787
10.0346 0.0868687
10.0241 0.0839783
10.0012 0.0838893
10.0015 0.0807233
10.0005 0.0777937
10 0.0750646
9.99778 0.0725548
9.99525 0.0702208
9.99429 0.0679978
10.0116 0.0681322
10.0062 0.0663157
10.0135 0.0648004
10.0097 0.0630887
10.0274 0.0638712
10.0384 0.0631379
10.0226 0.06349
10.0089 0.0633843
10.0073 0.0618403
10.0028 0.0605153
9.99501 0.0596071
10.0038 0.0589029
10.0071 0.0576702
10.0223 0.058422
10.0075 0.0590523
10.0179 0.058733
10.0047 0.0590179
10.0145 0.0586515
10.0203 0.0577879
9.99969 0.0603117
10.0039 0.0593156
10.0104 0.0585665
10.0269 0.0598058
10.025 0.0587594
10.0288 0.0578434
10.0261 0.0569004
10.0311 0.0561504
10.0306 0.0552085
10.0292 0.0543159
10.0166 0.054894
10.0196 0.0540997
10.0166 0.0533347
10.0235 0.0529594
10.0368 0.0538314
10.0324 0.0532012
10.0266 0.0527401
10.0164 0.0529612
10.0127 0.0523257
10.0095 0.0516825
10.0052 0.0511465
9.99873 0.050851
10.0035 0.050387
10.0046 0.0497233
10.0073 0.0491361
10.0163 0.0493251
10.0281 0.05009
10.0228 0.049727
10.0267 0.049251
10.036 0.049529
10.0366 0.0489245
10.0391 0.0483982
10.0374 0.0478505
10.0322 0.0475664
10.0395 0.0475786
10.0309 0.0478181
10.0429 0.048778
10.0399 0.0483191
10.0302 0.0487561
10.0342 0.048383
10.0317 0.0479207
10.0225 0.0482832
10.0195 0.047865
10.0164 0.0474568
10.0187 0.0470159
10.0115 0.0470895
10.0049 0.0470588
10.0087 0.0467312
10.0077 0.0462719
