1429.64 0
1464.66 35.0283
1501.76 42.2539
1525.24 37.9991
1532.8 30.3897
1550.82 30.6622
1580.43 39.3505
1615.16 48.6575
1632.84 46.4123
1654.4 46.7744
1679.02 48.9514
1700.35 49.5181
1711.2 46.8238
1717.67 43.8314
1722.32 41.0682
1718.84 38.5726
1711.4 36.9903
1707.04 35.1455
1706.54 33.2482
1706.23 31.5435
1702.78 30.2017
1694.77 29.8891
1687.24 29.5365
1681.29 28.8984
1676.35 28.1537
1671.18 27.5401
1665.9 27.0204
1658.21 27.1501
1651.55 27.0313
1646.12 26.6715
1639.65 26.5966
1629.46 27.6938
1618.31 29.0656
1608.09 29.994
1598.98 30.5155
1590.54 30.8332
1581.3 31.3792
1572.92 31.6719
1563.05 32.3896
1555.49 32.4618
1548.68 32.3846
1542.06 32.2902
1536.96 31.9405
1534.32 31.3175
1531.99 30.702
1528.86 30.1897
1524.8 29.8179
1520.79 29.4648
1516.83 29.1275
1512.69 28.838
1508.24 28.6153
1503.75 28.4153
1499.23 28.2386
1495.4 27.9742
1493.2 27.5491
1490.74 27.1642
1489.02 26.7384
1487.8 26.3016
1485.55 25.9497
1483.29 25.6139
1481.51 25.253
1479.94 24.8921
1478.45 24.5389
1477.14 24.1882
1477.12 23.8131
1477.83 23.4603
1477.02 23.1216
1476.02 22.8013
1472.88 22.6871
1469.97 22.549
1467.12 22.4111
1463.3 22.4248
1458.83 22.5619
1455.7 22.4752
1453.2 22.3131
1449.89 22.2657
1446.05 22.3068
1440.71 22.657
1435.49 22.9706
1430.2 23.2906
1425.9 23.3998
1422.08 23.4261
1418.46 23.4228
1415.09 23.3875
1411.64 23.3656
1408.75 23.273
1405.39 23.2485
1401.19 23.3632
1396.59 23.5522
1390.48 24.0771
1385.46 24.3352
1380.17 24.6421
1375.91 24.7463
1372.11 24.7748
1367.65 24.9139
1363.44 25.0106
1359.28 25.0979
1355.15 25.1814
1351.46 25.1978
1346.93 25.3528
