1.50402 0
1.50878 0.00476307
1.50402 0.00549898
1.50303 0.00401245
1.51457 0.011956
1.50448 0.0140387
1.50147 0.0122416
1.49634 0.0117761
1.50025 0.0110951
1.49887 0.0100189
1.50326 0.01007
1.50569 0.00950942
1.49932 0.0108205
1.49706 0.0102698
1.49926 0.00981031
1.49836 0.00922073
1.49413 0.00964133
1.4935 0.00911149
1.49507 0.00875958
1.494 0.0083778
1.49459 0.00799077
1.49157 0.00819645
1.4918 0.00783528
1.49224 0.00751439
1.49283 0.00723228
1.49488 0.00724369
1.49575 0.0070244
1.49693 0.00687101
1.49666 0.00663535
1.49615 0.00643091
1.49537 0.0062687
1.49693 0.00626654
1.49909 0.00644877
1.49536 0.00728364
1.49646 0.00715674
1.49608 0.00696512
1.49722 0.00686812
1.4956 0.00687688
1.4953 0.00670513
1.49574 0.00655052
1.49602 0.00639487
1.49591 0.00624175
1.49578 0.00609631
1.49535 0.00597183
1.496 0.00587389
1.49564 0.00575589
1.49518 0.00565119
1.49391 0.00567529
1.49495 0.00565387
1.49523 0.00554715
1.49475 0.00545859
1.49396 0.00541173
1.4932 0.00536139
1.49377 0.00529137
1.49378 0.00519429
1.49425 0.00512248
1.49515 0.00511078
1.49476 0.00503734
1.49419 0.0049834
1.49396 0.0049052
1.4949 0.00491464
1.49555 0.00487928
1.4959 0.00481387
1.49646 0.00477097
1.49632 0.00469922
1.49784 0.00487139
1.49843 0.00483451
1.49775 0.00481112
1.49805 0.00475054
1.49838 0.00469342
1.4994 0.00473737
1.49943 0.00467121
1.49996 0.004637
1.5002 0.00458029
1.50033 0.00452077
1.49945 0.00454718
1.49961 0.00449078
1.4999 0.00444216
1.5001 0.00439
1.49996 0.00433712
1.50063 0.00433634
1.50101 0.00429991
1.50158 0.00428593
1.50042 0.00439246
1.50084 0.0043611
1.50088 0.00431025
1.50127 0.00427849
1.50175 0.00425702
1.50173 0.00420899
1.50166 0.00416249
1.50147 0.00412105
1.50175 0.00408578
1.50176 0.00404161
1.50079 0.00411267
1.50046 0.0040825
1.4993 0.00420355
1.49916 0.00416245
1.49928 0.00412169
1.49894 0.00409449
1.49902 0.00405419
