1 70.9044 70.9044 0
2 79.0221 74.9633 2.87006
3 78.0501 75.9922 2.08969
4 78.5911 76.6419 1.66522
5 80.2378 77.3611 1.47934
6 76.4074 77.2021 1.2413
7 77.5193 77.2475 1.0648
8 83.4497 78.0227 1.18067
9 76.7148 77.8774 1.05839
10 79.5035 78.04 0.964965
11 81.8921 78.3902 0.938635
12 81.7956 78.674 0.902295
13 77.1015 78.553 0.840957
14 78.2988 78.5349 0.781085
15 78.8087 78.5531 0.729226
16 78.9078 78.5753 0.683986
17 79.3178 78.619 0.645144
18 79.965 78.6938 0.613622
19 82.1974 78.8782 0.608403
20 81.2159 78.995 0.589104
1 62.1252 62.1252 0
2 67.8245 64.9749 2.01501
3 67.2625 65.7374 1.48061
4 69.0093 66.5554 1.31717
5 71.7054 67.5854 1.39967
6 66.489 67.4026 1.17826
7 66.6841 67.3 1.0144
8 69.4507 67.5688 0.922533
9 66.4529 67.4448 0.82832
10 70.4841 67.7488 0.799303
11 72.8582 68.2132 0.850966
12 71.8093 68.5129 0.831145
13 67.1749 68.41 0.773557
14 68.361 68.4065 0.718311
15 70.2648 68.5304 0.681023
16 68.4498 68.5254 0.638478
17 69.6734 68.5929 0.604481
18 68.7633 68.6024 0.570973
19 71.1816 68.7381 0.556825
20 70.7918 68.8408 0.538369
1 55.2905 55.2905 0
2 59.7278 57.5092 1.56884
3 60.1665 58.3949 1.2716
4 62.0127 59.2994 1.23412
5 58.6786 59.1752 0.99352
6 58.2321 59.018 0.840274
7 61.0176 59.3037 0.767255
8 60.2919 59.4272 0.68122
9 55.5646 58.998 0.72828
10 61.8168 59.2799 0.707904
11 62.5395 59.5762 0.702838
12 62.8685 59.8506 0.695757
13 60.3949 59.8925 0.643496
14 59.9141 59.894 0.597534
15 59.9502 59.8978 0.55771
16 59.6211 59.8805 0.523121
17 61.0312 59.9481 0.496709
18 57.4705 59.8105 0.487814
19 61.4044 59.8944 0.469298
20 59.9025 59.8948 0.445833
1 47.594 47.594 0
2 51.989 49.7915 1.55388
3 52.3525 50.6452 1.24858
4 53.2359 51.2929 1.09158
5 51.5801 51.3503 0.874771
6 48.5463 50.883 0.84463
7 53.0997 51.1997 0.781082
8 53.1234 51.4401 0.719513
9 49.8925 51.2682 0.659796
10 52.8778 51.4291 0.613137
11 53.0629 51.5777 0.575104
12 53.4613 51.7346 0.548183
13 51.4412 51.7121 0.506479
14 50.878 51.6525 0.473793
15 52.4077 51.7028 0.444874
16 49.7496 51.5808 0.433495
17 48.9742 51.4274 0.434265
18 51.9378 51.4558 0.411064
19 51.8236 51.4751 0.389885
20 54.6169 51.6322 0.400788
1 41.8035 41.8035 0
2 44.0036 42.9036 0.777856
3 45.1626 43.6566 0.804317
4 44.7086 43.9196 0.644809
5 44.954 44.1265 0.548034
6 43.129 43.9602 0.481249
7 44.6747 44.0623 0.423185
8 44.3389 44.0969 0.371696
9 43.0202 43.9772 0.349118
10 46.5521 44.2347 0.397988
11 46.2507 44.418 0.401793
12 46.1797 44.5648 0.39422
13 44.2608 44.5414 0.364588
14 44.269 44.522 0.339065
15 42.8827 44.4127 0.333608
16 44.6288 44.4262 0.313031
17 41.9665 44.2815 0.326348
18 45.3739 44.3422 0.31381
19 44.6489 44.3583 0.297708
20 46.3753 44.4592 0.299418
1 24.3055 24.3055 0
2 24.2752 24.2904 0.0107436
3 23.8706 24.1504 0.114463
4 24.2872 24.1846 0.0908069
5 25.606 24.4689 0.264443
6 24.4698 24.469 0.22037
7 24.6056 24.4886 0.189749
8 23.7531 24.3966 0.18698
9 23.5863 24.3066 0.186629
10 24.9992 24.3758 0.180362
11 24.1644 24.3566 0.164987
12 26.06 24.4986 0.203331
13 24.9897 24.5363 0.191167
14 25.0701 24.5745 0.181274
15 23.2969 24.4893 0.188137
16 24.7828 24.5076 0.17727
17 25.1466 24.5452 0.17078
18 24.7273 24.5553 0.161592
19 24.5611 24.5556 0.153087
20 24.8783 24.5718 0.14628
1 14.7974 14.7974 0
2 15.3901 15.0938 0.209545
3 14.5126 14.9001 0.211028
4 15.5987 15.0747 0.218932
5 15.108 15.0814 0.175246
6 14.9573 15.0607 0.147254
7 14.8287 15.0275 0.129896
8 14.6936 14.9858 0.120177
9 14.9138 14.9778 0.10709
10 15.8536 15.0654 0.12725
11 14.7834 15.0398 0.118235
12 15.2357 15.0561 0.109503
13 15.5898 15.0971 0.108504
14 15.1197 15.0988 0.100766
15 15.0101 15.0928 0.0942212
16 15.3926 15.1116 0.0901762
17 15.5002 15.1344 0.0877213
18 15.402 15.1493 0.0840979
19 15.5916 15.1726 0.0828307
20 14.9806 15.163 0.0792437
1 10.0231 10.0231 0
2 10.3323 10.1777 0.109325
3 9.96138 10.1056 0.0936901
4 9.92311 10.06 0.0806118
5 9.84079 10.0161 0.0754723
6 10.3118 10.0654 0.0773281
7 10.5027 10.1279 0.0879649
8 10.2487 10.143 0.0782545
9 10.7873 10.2146 0.0969246
10 10.298 10.2229 0.0875901
11 10.18 10.219 0.0797143
12 10.0424 10.2043 0.0744173
13 9.9712 10.1864 0.07082
14 10.3807 10.2002 0.0671086
15 10.0589 10.1908 0.0632925
16 10.244 10.1942 0.0594239
17 10.4035 10.2065 0.0571903
18 10.4038 10.2174 0.0550543
19 10.4622 10.2303 0.0536423
20 9.80942 10.2093 0.0549333
1 7.31226 7.31226 0
2 7.32866 7.32046 0.00579941
3 7.35647 7.33246 0.0105358
4 7.18886 7.29656 0.0320792
5 7.2401 7.28527 0.0275792
6 7.40485 7.3052 0.029312
