1 0.341325 0.341325 0
2 0.329206 0.335265 0.00428488
3 0.32126 0.330597 0.00476349
4 0.323972 0.328941 0.0038498
5 0.338389 0.33083 0.00351311
6 0.339283 0.332239 0.00319764
7 0.332698 0.332305 0.00274151
8 0.334053 0.332523 0.00240752
9 0.317163 0.330817 0.00267748
10 0.317858 0.329521 0.00270521
11 0.309523 0.327703 0.00300875
12 0.344777 0.329126 0.00307613
13 0.306285 0.327369 0.00330338
14 0.308535 0.326023 0.0033301
15 0.328958 0.326219 0.00311384
16 0.329956 0.326452 0.00292797
17 0.317338 0.325916 0.00280439
18 0.330157 0.326152 0.00265847
19 0.329887 0.326348 0.00252581
20 0.326188 0.32634 0.00239953
1 0.374202 0.374202 0
2 0.377008 0.375605 0.000992302
3 0.37037 0.37386 0.00157094
4 0.366015 0.371899 0.00206705
5 0.379509 0.373421 0.00214189
6 0.371071 0.373029 0.00182036
7 0.371561 0.372819 0.00157235
8 0.36654 0.372034 0.00155947
9 0.349804 0.369564 0.00271014
10 0.375671 0.370175 0.00250699
11 0.362693 0.369495 0.00236955
12 0.377613 0.370171 0.00226661
13 0.363764 0.369678 0.00214516
14 0.355463 0.368663 0.00221927
15 0.366253 0.368502 0.00207712
16 0.362028 0.368098 0.00198632
17 0.372701 0.368369 0.00188785
18 0.372627 0.368605 0.00179773
19 0.371287 0.368746 0.00170864
20 0.365616 0.36859 0.00163037
1 0.407715 0.407715 0
2 0.399129 0.403422 0.00303561
3 0.407919 0.404921 0.00236513
4 0.389632 0.401098 0.00375548
5 0.404112 0.401701 0.00305237
6 0.394052 0.400426 0.00279721
7 0.390625 0.399026 0.00272561
8 0.398624 0.398976 0.00238537
9 0.392872 0.398298 0.00221463
10 0.406432 0.399111 0.00213733
11 0.391704 0.398438 0.00204634
12 0.402012 0.398736 0.00189736
13 0.397151 0.398614 0.00175532
14 0.401596 0.398827 0.00164282
15 0.401705 0.399019 0.00154446
16 0.394908 0.398762 0.00146914
17 0.398472 0.398745 0.00138282
18 0.40151 0.398898 0.0013145
19 0.395272 0.398707 0.00125909
20 0.390899 0.398317 0.00125521
1 0.424285 0.424285 0
2 0.410043 0.417164 0.00503536
3 0.418105 0.417478 0.00336667
4 0.414464 0.416724 0.00260795
5 0.416622 0.416704 0.00208644
6 0.416797 0.416719 0.00173876
7 0.415899 0.416602 0.00149432
8 0.415529 0.416468 0.00131354
9 0.40421 0.415106 0.00173557
10 0.419624 0.415558 0.00161976
11 0.41094 0.415138 0.00152594
12 0.418359 0.415406 0.00142218
13 0.415146 0.415386 0.00131293
14 0.40861 0.414902 0.00130533
15 0.416995 0.415042 0.00122574
16 0.404164 0.414362 0.00132433
17 0.411943 0.41422 0.00125405
18 0.409156 0.413938 0.00121553
19 0.421293 0.414325 0.00121163
20 0.417046 0.414461 0.00115865
1 0.430901 0.430901 0
2 0.422781 0.426841 0.00287077
3 0.429319 0.427667 0.00202926
4 0.420892 0.425973 0.00211368
5 0.428168 0.426412 0.00173591
6 0.415883 0.424657 0.00215849
7 0.422768 0.424387 0.00186693
8 0.417401 0.423514 0.00182643
9 0.418995 0.423012 0.00169111
10 0.425663 0.423277 0.00154264
11 0.432768 0.42414 0.00162588
12 0.422603 0.424012 0.00149543
13 0.429597 0.424441 0.00144079
14 0.406628 0.423169 0.00181475
15 0.436084 0.42403 0.00188699
16 0.420001 0.423778 0.00178578
17 0.420094 0.423561 0.00169383
18 0.420196 0.423375 0.00161002
19 0.427501 0.423592 0.00153986
20 0.423163 0.42357 0.00146301
1 0.43161 0.43161 0
2 0.435384 0.433497 0.00133438
3 0.423105 0.430033 0.00296484
4 0.441233 0.432833 0.00329014
5 0.433827 0.433032 0.00263811
6 0.426494 0.431942 0.002413
7 0.433772 0.432204 0.00208239
8 0.434202 0.432453 0.00183701
9 0.431975 0.4324 0.00163367
10 0.429096 0.43207 0.00150335
11 0.433386 0.432189 0.00137143
12 0.424071 0.431513 0.00141421
13 0.43389 0.431696 0.00131719
14 0.428742 0.431485 0.00123989
15 0.436298 0.431806 0.00119803
16 0.433915 0.431938 0.00113038
17 0.427649 0.431685 0.00109168
18 0.428744 0.431522 0.00104319
19 0.432729 0.431585 0.000990216
20 0.430333 0.431523 0.000942683
1 0.450948 0.450948 0
2 0.446551 0.448749 0.00155454
3 0.435618 0.444372 0.00372125
4 0.446618 0.444934 0.00283299
5 0.437165 0.44338 0.00265856
6 0.439957 0.442809 0.00227586
7 0.430752 0.441087 0.00251959
8 0.434187 0.440224 0.00234764
9 0.445928 0.440858 0.00217064
10 0.445926 0.441365 0.00201188
11 0.43731 0.440996 0.00186244
12 0.436303 0.440605 0.00174782
13 0.438101 0.440413 0.00162395
14 0.435372 0.440052 0.00154736
15 0.439211 0.439996 0.00144522
16 0.433915 0.439616 0.00140399
17 0.442946 0.439812 0.00133499
18 0.438104 0.439717 0.0012642
19 0.438268 0.439641 0.00119996
20 0.434634 0.439391 0.00116578
1 0.443229 0.443229 0
2 0.43316 0.438194 0.00355983
3 0.436769 0.437719 0.00240472
4 0.441537 0.438674 0.00198394
5 0.436526 0.438244 0.00163299
6 0.438971 0.438365 0.00136531
7 0.439401 0.438513 0.00117825
8 0.438433 0.438503 0.00103101
9 0.442183 0.438912 0.00099424
10 0.426318 0.437653 0.00149275
11 0.43527 0.437436 0.00137267
12 0.434337 0.437178 0.00128234
13 0.443395 0.437656 0.00126975
14 0.434393 0.437423 0.00120025
15 0.433405 0.437155 0.00114973
16 0.430017 0.436709 0.00116121
17 0.441876 0.437013 0.00113198
18 0.436179 0.436967 0.00107004
19 0.435455 0.436887 0.00101667
20 0.436924 0.436889 0.000965839
1 0.420599 0.420599 0
2 0.417775 0.419187 0.000998408
3 0.421143 0.419839 0.000852337
4 0.423664 0.420795 0.00104607
5 0.419999 0.420636 0.000848911
6 0.42194 0.420853 0.000734729
7 0.417747 0.42041 0.000751917
8 0.41914 0.420251 0.00067446
9 0.420175 0.420242 0.000599573
10 0.422042 0.420422 0.000565976
11 0.423398 0.420693 0.000575556
12 0.416625 0.420354 0.000619432
13 0.427518 0.420905 0.000779292
14 0.424931 0.421193 0.000774866
15 0.423136 0.421322 0.000733957
16 0.419277 0.421194 0.000699129
17 0.420666 0.421163 0.000658694
18 0.417526 0.420961 0.000652356
19 0.425484 0.421199 0.000660029
20 0.422019 0.42124 0.0006283
1 0.358507 0.358507 0
2 0.358864 0.358686 0.000126328
3 0.357784 0.358385 0.000259387
4 0.356448 0.357901 0.00046227
5 0.361672 0.358655 0.000769265
6 0.36231 0.359264 0.000848596
7 0.355157 0.358677 0.000907827
8 0.3573 0.358505 0.000810501
9 0.355551 0.358177 0.000784101
10 0.355758 0.357935 0.000742058
11 0.356992 0.357849 0.000679536
12 0.358141 0.357874 0.000623342
13 0.362619 0.358239 0.000673837
14 0.354003 0.357936 0.000690297
15 0.357757 0.357924 0.000644381
16 0.355886 0.357797 0.000616573
17 0.356436 0.357717 0.000585479
18 0.359087 0.357793 0.000557878
19 0.361215 0.357973 0.000556836
20 0.362099 0.358179 0.000565915
1 0.291305 0.291305 0
2 0.295942 0.293623 0.00163935
3 0.293789 0.293679 0.00109383
4 0.293515 0.293638 0.000821131
5 0.295337 0.293978 0.000723809
6 0.293502 0.293898 0.000607493
7 0.291258 0.293521 0.000627005
8 0.296695 0.293918 0.000662326
9 0.293583 0.293881 0.000589778
10 0.291801 0.293673 0.000566293
11 0.292169 0.293536 0.000531053
12 0.291631 0.293377 0.000509963
13 0.295785 0.293562 0.000503259
14 0.292063 0.293455 0.000478577
