0   43.9395
10000   21.1477
20000   11.4859
30000   8.77398
40000   7.4116
50000   6.89645
60000   6.40761
70000   6.24721
80000   6.24723
90000   6.21032
100000   6.21032
110000   6.21032
120000   6.21032
130000   6.21032
140000   6.21032
