1   -0.173328   0.331838   1.06167
2   -0.285418   0.509075   0.737543
3   -0.408859   0.705973   0.644586
4   -0.418001   0.710209   0.617166
5   -0.444578   0.807248   0.595973
6   -0.418512   0.707191   0.625867
7   -0.433239   0.798208   0.584754
8   -0.402065   0.834639   0.556249
9   -0.434361   0.739995   0.620499
10   -0.444245   0.783373   0.655042
11   -0.444245   0.783373   0.655042
12   -0.446154   0.815339   0.623043
13   -0.390305   0.69399   0.705771
14   -0.450976   0.818179   0.632791
15   -0.448618   0.786302   0.603825
16   -0.444337   0.801569   0.622106
17   -0.447456   0.802825   0.63448
18   -0.442204   0.883676   0.625338
19   -0.446926   0.826159   0.631691
20   -0.436291   0.777191   0.666341
21   -0.456117   0.851939   0.640836
22   -0.446233   0.753632   0.639859
23   -0.448201   0.782862   0.606803
24   -0.448206   0.753111   0.565555
25   -0.448206   0.753111   0.565555
26   -0.444804   0.802833   0.604417
27   -0.453542   1.17995   0.555997
28   -0.453542   1.17995   0.555997
29   -0.448225   0.802587   0.609012
30   -0.448225   0.802587   0.609012
31   -0.448225   0.802587   0.609012
32   -0.447771   0.8322   0.619142
33   -0.446162   0.798155   0.609762
34   -0.450513   0.540395   0.768986
35   -0.450513   0.540395   0.768986
36   -0.450513   0.540395   0.768986
37   -0.452796   0.80207   0.609491
38   -0.452796   0.80207   0.609491
39   -0.452796   0.80207   0.609491
40   -0.451557   0.865859   0.753145
41   -0.451557   0.865859   0.753145
42   -0.44756   0.789581   0.607915
43   -0.44756   0.865859   0.753145
44   -0.446816   0.821874   0.633866
45   -0.451278   0.765317   0.630027
46   -0.450559   1.06027   0.777029
47   -0.449509   0.804871   0.606614
48   -0.449509   0.804871   0.606614
49   -0.439653   0.756085   0.663175
50   -0.44449   0.868252   0.65989
51   -0.454072   0.775534   0.621567
52   -0.438191   0.826211   0.639313
53   -0.436   0.80533   0.590893
54   -0.441789   0.766087   0.636165
55   -0.441789   0.766087   0.636165
56   -0.442204   0.751001   0.611529
57   -0.454021   0.786933   0.62561
58   -0.454021   0.786933   0.62561
59   -0.454021   0.786933   0.62561
60   -0.454021   0.786933   0.62561
61   -0.45184   0.873953   0.662997
62   -0.45184   0.873953   0.662997
63   -0.45184   0.873953   0.662997
64   -0.45184   0.873953   0.662997
65   -0.45184   0.873953   0.662997
66   -0.458189   0.821935   0.617152
67   -0.447803   0.809528   0.598774
68   -0.447803   0.809528   0.598774
69   -0.447803   0.809528   0.598774
70   -0.456782   0.505719   0.733011
71   -0.456782   0.505719   0.733011
72   -0.456782   0.505719   0.733011
73   -0.456782   0.505719   0.733011
74   -0.456782   0.505719   0.733011
75   -0.456782   0.505719   0.733011
76   -0.456782   0.505719   0.733011
77   -0.456782   0.505719   0.733011
78   -0.452554   0.780154   0.605936
79   -0.452554   0.780154   0.605936
80   -0.452962   1.04795   0.744657
81   -0.444702   0.794833   0.598676
82   -0.441684   0.606348   0.53725
83   -0.451606   0.808455   0.6268
84   -0.460393   0.795108   0.626162
85   -0.460393   0.795108   0.626162
86   -0.460393   0.795108   0.626162
87   -0.460393   0.795108   0.626162
88   -0.460393   0.795108   0.626162
89   -0.460393   0.795108   0.626162
90   -0.460393   0.795108   0.626162
91   -0.460393   0.795108   0.626162
92   -0.460393   0.795108   0.626162
93   -0.460393   0.795108   0.626162
94   -0.460393   0.795108   0.626162
95   -0.460393   0.795108   0.626162
96   -0.460393   0.795108   0.626162
97   -0.460393   0.795108   0.626162
98   -0.460393   0.795108   0.626162
99   -0.460393   0.795108   0.626162
100   -0.45367   0.795108   0.626162
